"id","text","label"
"216428","Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations. Multi year 2020-2021-2022,  2020 portion, total amount CHF 700,000 (7F-10006.02)",1
"216429","Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations. Multi year 2020-2021-2022,  2021 portion, total amount CHF 800,000 (7F-10006.02)",1
"216430","Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations. Multi year 2020-2021-2022,  2022 portion, total amount              CHF 116'851 (7F-10006.02)",1
"216548","South Sudan, WVI: Building Resilience through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country. Multi year 2020-2021-2022 , total amount CHF 1,600,000 (7F-10528.01.01)",1
"216549","South Sudan, WVI: Building Resilience through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country. Multi year 2020-2021-2022. 2020 portion, total amount CHF 580,000     (7F-10528.01.01)",1
"216550","South Sudan, WVI: Building Resilience through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country. Multi year 2020-2021-2022. 2021 portion, total amount CHF 850,000     (7F-10528.01.01)",1
"217190","Assistance d’urgence intégrée par transfert monétaire aux populations hôtes de la localité de Bria (Haute Kotto)",1
"217297","Yemen Humanitarian Crisis- Yemen Social Protection Programme (YeSP)",1
"217306","Support to Displaced People and Migrants - Social Protection",1
"217307","Support to Displaced People and Migrants - Social Protection",1
"218191","The Kenya Cash Consortium led by ACTED in partnership with Oxfam and IMPACT is responding to the flooding crisis in Arid and Semi-Arid Land (ASAL) Counties of Kenya, including Tana River and Garissa, to mitigate the impact of the shocks including the loss of livelihoods and property, the deterioration of food security and address wider needs which have arisen as a result of the crisis. ECHO/DRF/BUD/2019/91039",1
"219289","Joint Program WFP and UNICEF: Expansion of social safety nets in the Covid-19 context (Social Protection in the Sahel) - BMZ- (multiyear - 2020 portion of EUR 27,000,000)",1
"219290","Joint Program WFP and UNICEF: Expansion of social safety nets in the Covid-19 context (Social Protection in the Sahel, SPS( - multiyear 2020 portion of EUR 27,000,000) 2020.1827.3",1
"222402","Emergency initiative for the protection and the integrated social assistance of vulnerable groups among refugees and Jordanian hosting communities. The program aims at reducing the vulnerability and alleviate the suffering of people affected by the Syrian conflict and by the socioeconomic impact of COVID 19 pandemic.",1
"222754","Joint Program WFP and UNICEF: Expansion of social safety nets in the Covid-19 context (Social Protection in the Sahel, SPS( - multiyear 2021 portion of EUR 27,000,000) 2020.1827.3",1
"222820","ASSISTANCE MULTISECTORIELLE IMMEDIATE EN AME ET SECAL À TRAVERS LE CASH OU COUPONS AUX DÉPLACÉS LES PLUS VULNÉRABLES DES ZONES DE SANTÉ DE NYUNZU, MOBA, KIYAMBI ET KABALO , TERRITOIRES DE NYUNZU, MOBA, MANONO ET KABALO DANS LA PROVINCE DU TANGANYIKA",1
"222821","ASSISTANCE MULTISECTORIELLE IMMEDIATE EN AME ET SECAL À TRAVERS LE CASH OU COUPONS AUX DÉPLACÉS LES PLUS VULNÉRABLES DES ZONES DE SANTÉ DE NYUNZU, MOBA, KIYAMBI ET KABALO , TERRITOIRES DE NYUNZU, MOBA, MANONO ET KABALO DANS LA PROVINCE DU TANGANYIKA",1
"223174","Social Protection",1
"224187","cash for work for the rehabilitation of housing units damaged by the blast, the provision of food parcels to families and psychological support for team and beneficiaries. The interventions, being labor-intensive, creates job opportunities for skilled and unskilled workers from affected communities Family food security for vulnerable people affected by the explosion The proposal  will support the most affected communities with a holistic approach that includes community and homes repair, light rehabilitation and cleaning (when needed), through short term work opportunities for vulnerable unemployed people, Lebanese and Migrant, refugee women and men, as well as youth and with involvement of PWD when possible. Workers will be from directly affected families who lost their jobs, ensuring a target of at least 25% female workers. The intervention will also complement the support to families with the provision of Mental Health and Psychosocial Support (MHPSS) to families in need. The initiatives will support approximately 2,000 families and the repair, cleaning and light rehabilitation of approximately  community structures as well as homes (meeting the applicable safety criteria) to allow displaced people to return to their communities. The working conditions (including working hours) will comply with the Lebanese labour law and regulations. Labourers will be supported with: 
- PPE equipment CFW PPE
- Protective kits and tools for CFW (gloves, boots, jacket/hat etc.) 
- Training on safety measures regarding COVID-19 as well as safety at work
- Workman insurance
While this is an emergency action, the impact in the long term is 
- 2000 families have have livelihoods support and regained resilience
-  Community structures and homes cleaned and repaired;
- MHPSS, Protection interventions, will support community and individual resilience, while providing focused and specialized support to those in need through referral 
Output: Short term employment opportunities for food insecure people through cash for work in repair, light rehabilitation of community infrastructure and houses as well as cleaning and remaining waste/debris removal: Generation of short-term employment for vulnerable and food insecure Lebanese and migrant families, women, men and youth through the identification of local labourers who lost their jobs and by engaging them in labour-intensive activities (cash for work) with support of skilled manpower to ensure a rapid response in the affected communities in Beirut and surrounding areas. Psycho-social support will be provided to the affected women, men and, youth and children with Responsible of Psychological Fist Aid (FPA)). ",1
"225047","Secondment of a Social Protection Officer (CBT), Multi-year, 2020-2021, total amount CHF 220,000 (Z7H514500032)",1
"225048","Secondment of a Social Protection Officer (CBT), Multi-year, 2020-2021. 2020 total amount CHF 60,000 (Z7H514500032)",1
"225049","Secondment of a Social Protection Officer (CBT), Multi-year, 2020-2021. 2021 total amount CHF 160,000 (Z7H514500032)",1
"226028","Social Protection.. SM190385",1
"226030","Social Protection. SM190388",1
"226032","social protection. SM190388",1
"226059","social protection. SC200471",1
"226066","Emergency Social Safety Net Assistance for Refugees in Turkiye",1
"226350","Social Protection. SC190601",1
"227395","Emergency CRI and Cash for Rental Housing for conflict affected people in Nejo, Mana Sibu and Boji Dirmeji woredas of West Wollega zone, Oromia Region",1
"228205","Priority 1 and 2: Lifesaving cash assistance to the crisis affected IDPs in Taiz governorate (Mawiyah, Maqbana and Dimnat Khadir), Hajjah governorate (Abs district) and Lahj governorate (Tuban district)",1
"228346","Fostering shock response capacities for social protection and economic integration, with a focus on the rights of the Venezuelan population and their host communities, in the disaster risk-prone areas.",1
"229432","WFP Food Assistance–Cash Transfers, Vouchers  (USAID/BHA)",1
"231220","Improved immediate access to livelihoods for food insecure vulnerable households in drought affected populations and IDPs in Garowe district -Puntland state of Somalia Provision of Immediate food assistance to crisis and locust affected vulnerable IDPs and Host Community in Garowe, Eyl,  Dangorayo and Godobjiraan Districts. The response will cover Nugaal Region and target 28,500 beneficiaries (13,965 male and 14,535 female). The project will target mainly internally displaced households, refugee returnees and very poor host community households severely affected by droughts and conflicts across the populations groups of IDPS, Rural Pastoralist, Agro-pastoralist and fishing in the 4 target Districts of Garowe, Eyl, Dangorayo and Godobjiraan. The specific activities will largely include cash based interventions that will target emergency crisis affected households of above IPC 3 level. The planned cash transfers which will include both conditional and unconditional transfers aimed to increase households’ purchasing power and improve access to food and basic need based on the calculated Minimum Expenditure Basket for Nugal (USD 116 according to the latest FSNAU urban mainin markets for September 2020). In addition the response will undertake livelihood protection activities consisting of seasonal farming input, livestock support and diversification of livelihood source to enhance the recovery initiatives of drop out pastoralist, farming and fishing households just emerging from the droughts, COVID-19 pandemic livelihood related disruptions and also cyclones that have hit the Coastal Districts of Nugal Region. The design of the structures and outputs of the project will be required to conform to the required to conform to SPHERE standards including the construction. The project will utilize the Somalia Cash Working Group (CWG) recommended work norms to ensure labour output and compensation based on individual labor input. Women and the disabled shall be prioritized and given suitable jobs within the rehabilitation works. The project is also designed to main stream protection principles and to promote access, safety and dignity for all beneficiaries and in particular women and girls from IDP camps and others who have faced increased risk of SGBV since the outbreak of COVID-19 pandemic. The project is also designed to main stream protection principles and to promote access, safety and dignity for all beneficiaries and in particular women and girls from IDP camps and others who have faced increased risk of SGBV since the outbreak of COVID-19 pandemic. This will include promoting safety and dignity and avoiding to cause harm and ensure impartial and neutral services delivery all the targeted beneficiaries based purely on needs as per the protection requirements for livelihood programming. The project will equally ensure gender mainstreaming approaches remains key to its implementation. Wide consultation will also be made with the community leadership to develop an all accepted selection based on Community Based Targeting (CBT) selection criteria that will prioritize the most vulnerable households as beneficiaries prioritizing women and children access to the support. These will include women headed households, households with elderly and disable individual and large size poor families and IDP households, rural and fishing households with none or minimal sources of income. Provision of Seasonal inputs: The project will provide seasonal inputs consisting of farming seeds, harvest storage bags to cut on post-harvesting losses, fishing inputs for the fishery livelihood group in Eyr District and veterinary and feeds support to pastoralists in the 4 target Districts. The project will put in place a feedback mechanism to help get the beneficiaries share information related to the project. This will be an important component of the project as it will help guide the implementation process, capturing important details relating to changing needs by beneficiaries especially in view of the locusts and drought situation which has the potential to worsen.  The feedback mechanism shall also to collect complaints expressed by the beneficiaries for action by the project management.  In future the beneficiary data should be encrypted. ",1
"231259","1. Unconditional cash transfers (including food purchases) focusing on women, households with children, indigenous populations, the disabled and the elderly. Colombia: Caritas Switzerland - Multipurpose CBI Regional Multipurpose CBI requirements for Refugee and Migrant Response Plan for Venezuela",1
"231263","1. Unconditional cash transfers (including food purchases) focusing on women, households with children, indigenous populations, the disabled and the elderly. Colombia: Caritas Switzerland - Multipurpose CBI Regional Multipurpose CBI requirements for Refugee and Migrant Response Plan for Venezuela",1
"231493","Implementation of Operational Concept on Cash and Voucher Assistance (CVA) 2021-2024. Protecion, access and security. Mulyi year 2021 20 2024, total amount CHF 600,000 
(7F-07880.06)",1
"231494","Implementation of Operational Concept on Cash and Voucher Assistance (CVA) 2021-2024. Protecion, access and security. Mulyi year 2021 20 2024. 2021 portion total amount CHF 150,000 
(7F-07880.06)",1
"231496","Implementation of Operational Concept on Cash and Voucher Assistance (CVA) 2021-2024. Protection, access and security. Multi year 2021 20 2024. 2023 portion total amount CHF 150,000 
(7F-07880.06)",1
"232291","Cash and voucher assistance in humanitarian response.   (QZA-20/0061-19)",1
"232528","1. Entrega de transferencias monetarias multipropósito (MPC) Ecuador: Norwegian Refugee Council (NRC) - Multipurpose CBI Regional Multipurpose CBI requirements for Refugee and Migrant Response Plan for Venezuela",1
"232532","1. Entrega de transferencias monetarias multipropósito (MPC) Ecuador: Norwegian Refugee Council (NRC) - Multipurpose CBI Regional Multipurpose CBI requirements for Refugee and Migrant Response Plan for Venezuela",1
"232546","1. Entrega de transferencias monetarias multipropósito (MPC) Ecuador: Norwegian Refugee Council (NRC) - Multipurpose CBI Regional Multipurpose CBI requirements for Refugee and Migrant Response Plan for Venezuela",1
"233357","Social protection shock sensitive	Social Protection",1
"233834","Yemen Social Protection Programme",1
"234034","SM210349/Emergency Preparedness/ Response
/Supporting the development of Shock-Responsive Social Protection (SRSP) in Nigeria in response to recurrent floods (ECHO/-AF/BUD/2021/92108)",1
"234138","Unconditional multipurpose cash assistance in eastern DRC and further enhancement of the Food Security Cluster (ECHO/COD/BUD/2021/91014)",1
"234574","Fournir une assistance alimentaire d''urgence aux personnes affectées par la montée des eaux du Lac Tanganyika à travers les transferts monétaires aux ménages.",1
"236254","West Bank Gaza/CE: Multipurpose Cash Assistance (USAID/BHA) Immediate support for farmers, herders and fishers so that they can avail of productive/fishing cycles to restore their productive capacities and avoid the loss of the seasonal production cycles. Immediate support for farmers, herders and fishers so that they can avail of productive/fishing cycles to restore their productive capacities and avoid the loss of the seasonal production cycles.",1
"236816","Aide d’urgence multifonctionnelle à travers une assistance monétaire aux personnes déplacées et affectées par le conflit dans la ville  de Mekelle, région du Tigray, Ethiopie",1
"237101","Transferts monétaires sans conditions pendant 4 mois. Arrivées spontanées : 19,8 euros par mois. Communautés hôtes : 9,9 euros par mois.",1
"237117","Transferts monétaires pour l'achat de produits locaux présélectionnés (riz, haricots, huile, poisson salé, farine de manioc).",1
"238113","Yemen Social Protection Programme",1
"239305","Yemen Social Protection Programme",1
"239306","Yemen Social Protection Programme",1
"239628","This project aims to protect internally displaced families by improving their access to basic needs and services and to support them during the ongoing emergency. NRC will directly target 797 families who are internally displaced, with particular focus on persons living with host families in urban settings. The project will provide one-time cash transfer to meet immediate needs of most vulnerable households affected  by the violence due to siege.",1
"240268","Lebanon Beirut Explosion CASH Phase 2	Cash Transfer, Health & Medical Services",1
"243060","Kazakhstan/Drought: Multipurpose Cash Assistance (USAID/BHA)",1
"243636","Social Protection 
Kenya: Carry Forward Emergency Response Funds",1
"243841","Additional: Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations (7F-10006.02)",1
"243901","Secondment of a Social Protection Officer (CBT).  Multi-year, 2021-2022, total amount 
CHF 110,000 (Z7H514500032)",1
"243903","Secondment of a Social Protection Officer (CBT).  Multi-year, 2021-2022. 2021 portion total amount 
CHF 55,000 (Z7H514500032)",1
"243904","Secondment of a Social Protection Officer (CBT).  Multi-year, 2021-2022. 2022, portion total amount CHF 55,000 (Z7H514500032)",1
"244494","Social Protection/CAR CO 2020 Carry Forward by UNICEF Sectors and Reference to HRP Projects",1
"244574","Social Protection Programme",1
"244649","SOCIAL SAFETY NET PROJECT	FSL",1
"244850","Food Assistance–Cash Transfers Huehuetenango (USAID/BHA)",1
"245171","Proyecto de investigación sobre cómo formular la asistencia en efectivo y con cupones para que tenga un mayor impacto en el logro de los resultados de protección.",1
"245172","Proyecto de investigación sobre cómo formular la asistencia en efectivo y con cupones para que tenga un mayor impacto en el logro de los resultados de protección. Colombia: Save the Children International (SCI) - Protection (Child Protection) Regional Protection (Child Protection) requirements for Refugee and Migrant Response Plan for Venezuela",1
"245173","Proyecto de investigación sobre cómo formular la asistencia en efectivo y con cupones para que tenga un mayor impacto en el logro de los resultados de protección.",1
"245174","Proyecto de investigación sobre cómo formular la asistencia en efectivo y con cupones para que tenga un mayor impacto en el logro de los resultados de protección. COL_LACT_Safer Childhoods El proyecto Infancia más segura para un futuro mejor, tiene como objetivo contribuir a mejorar la protección y protección y bienestar de los niños, niñas, adolescentes y sus familias en comunidades afectadas por la violencia y el conflicto armado, en Tumaco Colombia. Implementará el modelo de protección de la infancia en contextos de alto riesgo, estableciendo la participación activa de las comunidades como uno de los ejes principales. SC Colombia trabajará directamente con niños, adolescentes, padres, cuidadores, maestros e instituciones educativas para fortalecer los entornos de protección entornos protectores para los niños, y apoyar a las niñas, niños y adolescentes en su autoprotección. Las actividades propuestas actividades propuestas se enmarcan en los temas transversales de protección, participación, género y no hacer daño y salvaguardia. El proyecto representa una nueva fase de ejecución del proyecto que se basa tanto en las mejores prácticas y las lecciones aprendidas de la fase anterior.",1
"245569","Emergency initiative for the promotion of an integrated framework of assistance empowerment and social protection of refugees and host communities in Jordan",1
"246137","Yemen Social Protection Programme",1
"246909","Aide d’urgence multifonctionnelle à travers une assistance monétaire aux personnes déplacées et affectées par le conflit dans la ville de Mekelle, région du Tigray, Ethiopie.",1
"246932","Cash and voucher assistance in humanitarian response.   (QZA-20/0061-19)",1
"247980","Non-Thematic - Occupied Palestinian Territory. Social protection & cash transfers",1
"248298","HAC-Mozambique: Non-Thematic. Social Protection  (SC210026)",1
"248936","Humanitarian Support Ukraine 2022
Social Protection",1
"248986","Ukraine RRP
Social Protection",1
"249405","Lebanon: Non-Thematic. Social Protection",1
"249518","Jordan: Non-Thematic Fund. Social Protection",1
"249528","Jordan: Thematic fund. Social Protection",1
"249536","Jordan: Thematic fund. Social Protection",1
"249542","Jordan: Thematic fund. Social Protection",1
"249543","Jordan: Thematic fund. Social Protection",1
"249634","Jordan: Non-Thematic. Social Protection",1
"249635","Jordan: Non-Thematic. Social Protection",1
"249703","Lebanon. Non-Thematic. Social Protection",1
"249730","Lebanon. Non-Thematic. Social Protection",1
"249735","Lebanon	German Committee for UNICEF within Global Thematic - Social Protection",1
"249927","Lebanon. Non-Thematic. Social Protection",1
"250095","The purpose of this project is to contribute to solving basic needs of the beneficiary population in order to improve access to basic food, non-food items and rent payments,
among others in Bucaramanga and Ipiales. This type of assistance consists of a direct and unconditional cash transfer, a multipurpose  multipurpose cash transfers, which are periodic or one-time transfers equal to the amount of money required to cover the amount of money required to cover all or part of a household's basic needs and/or recovery needs. and/or recovery needs (the term refers to transfers designed to meet multiple needs). multiple needs).",1
"250130","Kenya. Carryover 2020, Social Protection",1
"250395","Syria 3RP No Sector Earmarking - Providing social protection assistance for refugees in Jordan",1
"250783","Flexible Funds
Ukraine RRP
Moldova - Social Protection",1
"251859","Social Protection",1
"252710","Contributions received against Ukraine Flash Appeal 2022
(Social protection)",1
"252717","Contributions received against the Refugee Response Plan
Social Protection",1
"252952","Emergency Social Safety Net Assistance for Refugees in Turkiye",1
"252986","Lebanon. Non-Thematic Social protection",1
"254084","Ukraine Flash Appeal through the Country Humanitarian Thematic Fund
(Social protection)",1
"254134","Refugee Response Plan
-- Social Protection",1
"254176","Flexible funding towards the RRP for Moldova
--- Social Protection",1
"254194","Flexible funding towards the RRP for Hungary
Social Protection",1
"256199","Ukraine 
Social protection",1
"256201","Belgian Committee for UNICEF
Ukraine
Social Protection",1
"256209","German Committee for UNICEF
Ukraine
(Social Protection)",1
"256210","German Committee for UNICEF
Ukraine - Social Protection",1
"256253","Swiss Committee for UNICEF	SM220470
Social Protection",1
"256255","Emergency response on SI for Children in Ukraine and Neighboring Countries
Social Protection",1
"256284","Ausbau der regionalen Lern- und Koordinationsplattform ‚Cash Lear-ning Partnership‘ (CaLP) zu Cash and Voucher Programming (CVP) in der MENA-Region und Nordafrika (sowie Ukraine und Griechenland)",1
"256285","Ausbau der regionalen Lern- und Koordinationsplattform ‚Cash Lear-ning Partnership‘ (CaLP) zu Cash and Voucher Programming (CVP) in der MENA-Region und Nordafrika (sowie Ukraine und Griechenland)",1
"256286","Ausbau der regionalen Lern- und Koordinationsplattform ‚Cash Lear-ning Partnership‘ (CaLP) zu Cash and Voucher Programming (CVP) in der MENA-Region und Nordafrika (sowie Ukraine und Griechenland)",1
"257202","Support to Social Protection Programme 2, Emergency Response Fund - Scale Up of Cabo Delgado Emergency Response, Including Influx of Needs for Arrivals from Palma",1
"257203","Support to Social Protection Programme 2, Emergency Response Fund - Scale Up of Cabo Delgado Emergency Response, Including Influx of Needs for Arrivals from Palma",1
"257204","Support to Social Protection Programme 2, Emergency Response Fund - Scale Up of Cabo Delgado Emergency Response, Including Influx of Needs for Arrivals from Palma",1
"258042","Contributions received against the Refugee Response Plan
Social protection",1
"259616","German Committee for UNICEF
Ukraine
(Social protection)",1
"259632","Ukraine
Social Protection",1
"259633","Ukraine
Social Protection",1
"259634","Ukraine
Social Protection",1
"259889","Ukraine RRP
Moldova
Social Protection",1
"259914","Ukraine RRP
Slovakia
Social Protection",1
"259944","Ukraine RRP
Moldova
Social Protection",1
"260054","Flexible funding towards the RRP for Poland
--- Social Protection",1
"260061","Flexible funding towards the RRP for Romania
--- Social Protection",1
"260069","Flexible funding towards the RRP for other countries and regional coordination (Italy, Czech Republic, Bulgaria, Croatia, Belarus and RO)
--- Social Protection",1
"262936","Urban social assistance to support vulnerable and labour constrained households in Harare and Bulawayo.",1
"263015","Urban social assistance to support vulnerable and labour constrained households in Harare and Bulawayo.",1
"263022","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2020 portion)",1
"263023","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2021 portion)",1
"263024","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2022 portion)",1
"263025","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2023 portion)",1
"263030","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2020 portion)",1
"263031","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2021 portion)",1
"263032","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2022 portion)",1
"263033","Emergency Social Safety Net Assistance for Refugees in Turkey 
(2023 portion)",1
"266478","Scaling up Shock Responsive Social Protection to proactively manage risks before, during and after the impacts of climate shocks and disasters in ASEAN
(2023 portion of EUR 1.8 mio)",1
"271522","Priority 1 and 2: Lifesaving cash assistance to the crisis affected IDPs in Taiz governorate (Mawiyah, Maqbana and Dimnat Khadir), Hajjah governorate (Abs district) and Lahj governorate (Tuban district)",1
"274515","Cash and voucher assistance in humanitarian response",1
"274585","Food Security	£12m to support WFP to provide emergency cash and food support, as well as to strengthen Government of Ukraine social protection systems",1
"275735","Yemen 2023	United Nations Development Programme	Yemen	All provinces	Social protection to provide social cohesion in Yemeni society",1
"277948","Providing electronic food vouchers and multi-purpose cash (MPC) to vulnerable households in the Gaza strip.",1
"281312","Bangladesh - Strengthening Shock Responsive Social Protection Systems - 2023",1
"281584","Burkina Faso/CE	Burkina Faso	Concern Worldwide
Burkina Faso HRP 2024		Food Security	Pouytenga Emergency Food and Livelihoods activity - Cash and food distribution programme for IDPs",1
"284234","Support Ecuadorian social protection system through improving the government’s capacity to respond to the immediate needs of most affected vulnerable population groups, in the context of the response to the COVID-19 emergency",1
"287928","Canada/Wildfires-2023	Canada	Adventist Development and Relief Agency InternationalProtection,Multipurpose Cash Assistance",1
"290480","Envelope 1 : Providing Critical Cash Assistance via MPC and cash for Shelter Support to the Most Affected Population in Northwest Syria",1
"290481","Envelope 1 : Providing Critical Cash Assistance via MPC and cash for Shelter Support to the Most Affected Population in Northwest Syria",1
"291354","Transferts monétaires d'urgence aux populations affectées par la crise dans le nord du Bénin",1
"291847","Venezuela RMRP
--- MPC",1
"293313","Thematic Cross Sectoral - Yemen	Cross-Sectoral (two or more outcome areas)	THM HUMANITAR 2022-2025
-- Social Protection",1
"293348","Thematic Cross Sectoral - Yemen
THM HUMANITAR 2022-2025
-- Social Protection",1
"293627","Iraq
Social protection Iraq: United Nations Children's Fund (Protection - Child Protection response) United Nations Children's Fund - Child Protection response (Iraq)",1
"294322","Yemen HRP 2023		Yemen HRP 2023	Food Security	Food Security Safety Network - Social Protection Support to the Social Fund for Development",1
"295905","THM HUMANITAR 2022-2025	Thematic Humanitarian funds for Syria
--- SOCIAL PROTECTION  Expanding Social, Civic and Economic Engagement and Social Cohesion Interventions for Conﬂict-Affected Adolescents and Youth in the Syrian Arab Republic In support of the ERL Sector (Strengthened Communities and Participation), UNICEF, through this project in 2023, will further support its Generation Unlimited initiative and No Lost Generation Agenda by empowering vulnerable adolescents and youth (10-24 years), female and male and those with disabilities, to access social, civic and economic opportunities for skill development and engagement (including participation in social cohesion initiatives) with the objective of contributing to enhancing resilience and social cohesion. UNICEF will build on strategic partnerships, integration and at scale programming focusing on the most vulnerable adolescents to strengthen skills development, employability and meaningful engagement through friendly spaces and mobile teams. The proposed project will support young women and men to have better access to civic, social, and economic opportunities for skill development and engagement and to unleash their potentials and increase their learning, leadership, and employability opportunities. 
UNICEF will promote the active and meaningful participation of young people brought together from different ages, genders, abilities and cultural and educational backgrounds to be agents of positive change in their communities. UNICEF will work in the following three pillars and related interventions: (1) Provide access to services and skills-building for adolescents and youth for enhanced employability. (2) Strengthen social, civic and economic engagement of adolescents and youth and foster volunteerism and social cohesion-building. (3) Support young entrepreneurs to start their own project projects through seed funding. UNICEF will continue strengthening the capacity of local partners including services providers, youth workers and young volunteers to improve the quality of provided services and enhance the evidence generation. UNICEF will support the scalable and sustainable approaches with national partners including integrated centers & platforms.
In this project, UNICEF will give priority to adolescents and youth in the high severity areas such as Dara’a, Rural Damascus, Northern Homs, Southern Hama, East and Northeast of Aleppo, Deir-ez-Zor and Idleb. UNICEF will expand its support to young people in NES, focusing on returnees and displaced people in Raqqa and Hasakah, including those in camps, collective shelters and urban settings. UNICEF will focus on the most deprived areas in rural and urban areas. These will include camps (Hol, Roj, Newroz, Areesha, Mahmoudli) in Al-Hasakeh and Raqqa , the collective shelters in Al-Hasakeh city, and the rural areas in Qamishli, Malikia, Yaroubia, and Raqqa Governorate. Projects engaging young people will be essential needs for their effective integration in their communities. In addition, since 2014, many young people have been staying in camps and collective shelters. They do not enjoy the freedom of movement and face other risks, thus offering them activities that will enhance their skills and allow them to catch up to their peers in terms of skills and non-formal education.  The programme will coordinate with and support other UNICEF programmes to ensure interventions are tailored to the particular needs of young people. The programme will implement activities for young people affected by, or at high risk of, emergencies or the socio-economic situation, to acquire the right skills, become empowered and resilient community members who help their communities to cope with emergencies. Life-skills and citizenship education for these adolescents will equip and empower them to act as both participants and catalysts of change in their community as volunteers and peer influencers.
",1
"295913","Thematic Humanitarian Funds for Cross Sectoral Activities-Syria
---  SOCIAL PROTECTION  Expanding Social, Civic and Economic Engagement and Social Cohesion Interventions for Conﬂict-Affected Adolescents and Youth in the Syrian Arab Republic In support of the ERL Sector (Strengthened Communities and Participation), UNICEF, through this project in 2023, will further support its Generation Unlimited initiative and No Lost Generation Agenda by empowering vulnerable adolescents and youth (10-24 years), female and male and those with disabilities, to access social, civic and economic opportunities for skill development and engagement (including participation in social cohesion initiatives) with the objective of contributing to enhancing resilience and social cohesion. UNICEF will build on strategic partnerships, integration and at scale programming focusing on the most vulnerable adolescents to strengthen skills development, employability and meaningful engagement through friendly spaces and mobile teams. The proposed project will support young women and men to have better access to civic, social, and economic opportunities for skill development and engagement and to unleash their potentials and increase their learning, leadership, and employability opportunities. 
UNICEF will promote the active and meaningful participation of young people brought together from different ages, genders, abilities and cultural and educational backgrounds to be agents of positive change in their communities. UNICEF will work in the following three pillars and related interventions: (1) Provide access to services and skills-building for adolescents and youth for enhanced employability. (2) Strengthen social, civic and economic engagement of adolescents and youth and foster volunteerism and social cohesion-building. (3) Support young entrepreneurs to start their own project projects through seed funding. UNICEF will continue strengthening the capacity of local partners including services providers, youth workers and young volunteers to improve the quality of provided services and enhance the evidence generation. UNICEF will support the scalable and sustainable approaches with national partners including integrated centers & platforms.
In this project, UNICEF will give priority to adolescents and youth in the high severity areas such as Dara’a, Rural Damascus, Northern Homs, Southern Hama, East and Northeast of Aleppo, Deir-ez-Zor and Idleb. UNICEF will expand its support to young people in NES, focusing on returnees and displaced people in Raqqa and Hasakah, including those in camps, collective shelters and urban settings. UNICEF will focus on the most deprived areas in rural and urban areas. These will include camps (Hol, Roj, Newroz, Areesha, Mahmoudli) in Al-Hasakeh and Raqqa , the collective shelters in Al-Hasakeh city, and the rural areas in Qamishli, Malikia, Yaroubia, and Raqqa Governorate. Projects engaging young people will be essential needs for their effective integration in their communities. In addition, since 2014, many young people have been staying in camps and collective shelters. They do not enjoy the freedom of movement and face other risks, thus offering them activities that will enhance their skills and allow them to catch up to their peers in terms of skills and non-formal education.  The programme will coordinate with and support other UNICEF programmes to ensure interventions are tailored to the particular needs of young people. The programme will implement activities for young people affected by, or at high risk of, emergencies or the socio-economic situation, to acquire the right skills, become empowered and resilient community members who help their communities to cope with emergencies. Life-skills and citizenship education for these adolescents will equip and empower them to act as both participants and catalysts of change in their community as volunteers and peer influencers.
",1
